20231205_173854.jpg,B,1434.5483,1420.3391,-1228.6324,1484.4923,1316.2274,-1126.3762,1513.0189,1314.8009,-1127.1387,1537.6624,1315.114,-1128.0455,1374.4795,1315.6222,-1187.6263,1333.7397,1316.537,-1187.3868,1300.7166,1319.88,-1187.8862,1568.7324,1351.1346,-381.56595,1253.3599,1365.9396,-638.13824,1493.0446,1515.073,-916.979,1370.2784,1514.6217,-992.0448,1758.114,1862.9119,121.25038,1053.2825,1808.0725,-694.31323,1746.7849,2366.3276,-681.41296,1632.4937,2191.775,-1006.44507,1757.6343,1905.7095,-1893.679,2363.8027,2021.9271,-657.43317,1810.1582,1759.8317,-2120.2312,2561.9146,2057.8127,-724.0499,1805.8336,1714.6635,-2037.3809,2556.0378,2052.8486,-642.5133,1775.0618,1757.1954,-1899.8926,2472.92,2047.537,-609.69366,1634.2153,3111.5522,149.7158,1183.5002,3110.4854,-146.63867,1632.8656,4003.8208,23.949493,1134.6792,4004.1592,126.125275,1627.4681,4600.179,1316.9698,1169.3771,4642.5303,1432.2914,1594.3722,4686.185,1417.6294,1205.7574,4727.575,1533.5532,1694.8308,4885.626,747.801,1146.8137,4938.4263,767.4951
20231205_173858.jpg,B,1417.507,1409.8737,-1148.8563,1478.6343,1312.4526,-1047.461,1512.842,1313.0774,-1048.2355,1538.9044,1314.4452,-1049.3314,1366.7218,1313.7301,-1085.1746,1332.0023,1314.7052,-1085.1761,1304.0287,1317.6582,-1085.9052,1585.297,1352.5526,-314.1922,1272.8655,1361.1058,-458.71915,1490.134,1507.1411,-843.666,1358.4325,1506.5109,-888.12177,1810.5082,1902.9758,185.41331,1075.2046,1808.625,-557.6549,1778.8494,2443.4175,-569.7933,1625.4774,2233.878,-1027.2744,1795.0243,1901.2533,-1543.9105,2313.0073,2010.0818,-852.4283,1846.1527,1765.4468,-1724.4347,2561.6763,2061.9517,-938.4655,1851.1362,1711.5858,-1622.4086,2561.3975,2052.4402,-815.70825,1821.7344,1754.5936,-1532.8973,2491.2163,2039.789,-793.4715,1657.1842,3152.5803,143.1992,1193.4094,3127.833,-139.85333,1658.9335,4051.017,-143.01753,1144.3856,4016.9697,218.2375,1643.4889,4721.8613,1055.9038,1121.1051,4729.0376,1528.9448,1615.5073,4817.9316,1148.8611,1146.4872,4829.548,1633.7775,1694.7572,5004.52,447.3371,1096.4966,5013.7275,871.8248
20231205_173902.jpg,B,1481.357,1406.6234,-1210.2423,1536.2286,1309.787,-1108.8551,1567.7042,1310.7755,-1109.6073,1592.815,1313.2808,-1110.6892,1429.2722,1308.9142,-1170.2715,1393.0128,1310.6215,-1169.9181,1363.8787,1313.6704,-1170.4294,1628.9033,1353.445,-355.9361,1321.9475,1360.2471,-610.74524,1542.5903,1502.5735,-893.7082,1416.7367,1504.9027,-969.3049,1813.1245,1872.7733,204.72437,1135.0981,1797.002,-624.48553,1846.0321,2410.8945,-453.42126,1674.8649,2250.5278,-496.4666,1832.9606,1945.4542,-1532.5564,2324.1118,2101.452,446.53754,1864.7029,1798.5724,-1735.2068,2509.1318,2128.6353,467.11893,1884.4517,1741.2266,-1646.5272,2533.8442,2125.313,533.4928,1845.7202,1783.0995,-1534.141,2473.4834,2117.4746,506.87704,1685.815,3105.3994,152.2441,1233.9849,3069.1704,-148.8452,1683.707,3953.0786,-37.468544,1214.2407,3944.867,145.46127,1707.0288,4596.5063,1320.5009,1177.1818,4594.869,1595.6621,1692.2374,4680.457,1429.8672,1197.1211,4679.4907,1719.0299,1719.49,4874.583,745.4337,1158.4116,4872.5674,982.39233
20231205_173906.jpg,B,1522.7267,1455.6918,-1338.0072,1578.4525,1356.4049,-1233.3865,1610.3337,1357.3658,-1234.1176,1637.0245,1359.4008,-1235.0442,1464.5746,1357.6343,-1255.3344,1427.7434,1360.1917,-1254.4358,1399.238,1364.5823,-1254.7582,1681.6028,1401.9305,-508.53387,1366.4443,1409.8807,-577.75476,1588.1859,1552.3253,-1039.7134,1462.7002,1551.3651,-1060.9027,1892.4536,1938.5607,-18.947426,1192.9067,1848.9761,-662.7337,2067.1382,2310.807,-813.39166,1787.3962,2155.231,-1123.7848,1867.7,1910.4469,-1784.3595,2513.1692,2104.091,-1017.4128,1903.2203,1776.942,-1980.1008,2656.6218,2132.5522,-1120.724,1903.8027,1735.9069,-1867.19,2645.4846,2140.733,-1052.7279,1874.0819,1778.5988,-1764.038,2592.202,2141.657,-983.0326,1719.4231,3157.4414,111.044365,1255.8958,3119.0723,-107.77611,1665.3809,4005.9575,-135.63376,1190.9932,3992.5042,326.8697,1664.3888,4667.009,748.24866,1148.8905,4616.403,1555.3036,1627.4261,4753.78,798.7044,1176.9077,4713.1426,1648.2378,1697.1394,4958.88,78.19851,1103.4037,4883.8525,954.41595
20231205_173910.jpg,B,1576.5156,1460.5918,-1023.90283,1623.5598,1363.7189,-922.284,1649.8676,1366.322,-922.9234,1672.1227,1368.6501,-923.7943,1520.2963,1356.7156,-1023.5719,1482.5892,1356.5494,-1023.3054,1447.8165,1358.3627,-1023.77527,1697.9878,1405.3367,-178.8357,1392.208,1403.2231,-617.84186,1622.4373,1559.3335,-708.8077,1506.3444,1551.7421,-836.2932,1828.5403,1919.572,423.61856,1187.6074,1850.2366,-739.9623,1805.0317,2435.114,-165.10904,1734.1769,2288.419,-754.9438,1878.7937,1923.388,-1334.7494,2468.7551,2155.835,172.05453,1933.2571,1780.7383,-1544.0093,2625.788,2203.9753,188.02531,1938.3215,1740.0883,-1492.8771,2604.694,2184.0586,230.4833,1914.0583,1779.8544,-1360.3661,2577.2197,2184.8218,223.7489,1724.6465,3156.2397,227.26761,1270.1879,3146.965,-223.84697,1702.7988,4020.8472,-7.51495,1210.3905,4028.7375,108.12116,1706.0541,4723.363,1039.0687,1153.2206,4696.6646,1419.6062,1671.6256,4817.9204,1107.5786,1174.0674,4786.7607,1519.387,1757.8242,5009.619,343.2419,1108.3679,4987.281,699.8277
20231205_173914.jpg,B,1523.7549,1424.8354,-1001.2552,1584.5244,1335.361,-902.97375,1618.6522,1338.2234,-903.75,1643.4814,1342.2382,-904.8839,1479.2902,1331.4531,-957.679,1442.8226,1333.0911,-957.3891,1412.1587,1336.2794,-958.256,1678.8296,1380.5364,-172.55977,1374.3373,1377.1027,-400.50604,1587.7585,1528.4375,-695.6203,1460.8112,1525.3828,-763.8959,1874.0698,1926.1489,326.11124,1157.4148,1819.4773,-561.40173,1933.8297,2392.4167,-382.33563,1683.8795,2271.1086,-1047.6978,1839.4962,1895.7654,-1349.1089,2347.2114,2168.268,-829.8086,1876.7461,1701.3269,-1548.3978,2581.3157,2215.2495,-919.1874,1902.1519,1665.7784,-1467.112,2593.647,2198.6243,-848.9011,1857.985,1719.6212,-1350.6554,2532.6543,2199.4158,-788.1897,1699.9124,3187.7205,146.73965,1234.9143,3157.5034,-143.23625,1655.5511,4053.1838,-165.6453,1163.2904,4040.6545,108.21077,1632.0857,4756.1143,972.91473,1112.5468,4710.577,1415.1354,1614.5969,4841.027,1053.8512,1131.5773,4795.744,1523.4666,1640.7596,5041.638,317.69702,1079.7499,4994.701,779.9465
20231205_173918.jpg,B,1520.8896,1404.8024,-1320.4194,1578.667,1312.766,-1230.1005,1613.1431,1314.5962,-1230.8276,1637.9292,1317.0925,-1231.7576,1469.123,1309.3999,-1236.5225,1436.411,1310.1407,-1235.9274,1408.9604,1312.5189,-1236.4397,1680.114,1357.5704,-557.78516,1375.3181,1355.7285,-555.81287,1584.1359,1504.5444,-1041.7432,1461.555,1499.0311,-1042.9103,1921.6523,1918.073,-82.804245,1166.3207,1813.5198,-552.8638,1960.7234,2378.1338,-864.6223,1688.3962,2205.4346,-804.17,1838.4424,1825.2151,-1762.44,2418.7651,2173.9846,-606.7754,1894.932,1679.552,-1918.6652,2577.8772,2209.994,-655.20734,1904.691,1645.029,-1836.3784,2574.4246,2194.671,-567.8706,1877.6108,1695.9402,-1748.741,2515.6804,2189.8232,-563.16125,1696.2875,3136.4385,103.51222,1233.235,3095.5715,-100.56784,1660.6919,4038.7705,-183.40385,1173.3949,4021.5823,305.38855,1682.3523,4697.4844,660.2,1107.7991,4616.377,1680.945,1643.0416,4789.694,704.50446,1142.8455,4717.2676,1785.4218,1740.0415,5017.2534,-79.59865,1023.3582,4898.4995,1073.9714
20231205_173922.jpg,B,1555.638,1398.2754,-1314.8922,1606.8842,1300.3784,-1205.6853,1637.7961,1300.2402,-1206.1868,1660.6892,1300.9521,-1207.078,1500.5997,1302.1382,-1261.8167,1463.1588,1303.517,-1261.0881,1431.6289,1307.7517,-1261.4557,1692.8677,1340.1775,-451.81775,1379.856,1353.1962,-680.99365,1611.6034,1499.7056,-1000.16876,1490.5746,1500.6093,-1068.1134,1890.4609,1882.3259,46.277687,1174.1927,1776.2871,-774.14874,1994.1271,2226.08,-804.4324,1739.3933,2089.546,-1077.1783,1808.5974,1742.2919,-1874.3685,2490.3406,2133.5305,-648.154,1840.794,1621.2872,-2093.5037,2639.8984,2192.7275,-711.6245,1841.7208,1577.9792,-1976.1074,2660.7688,2207.7915,-653.1862,1810.5798,1636.5822,-1862.0693,2611.005,2206.9624,-606.43085,1696.5074,3106.9243,128.58865,1227.1566,3066.8132,-125.044334,1638.4185,3956.3782,-105.642746,1173.97,3931.7693,288.3554,1651.3832,4565.0093,1038.3496,1126.7275,4533.442,1683.9106,1631.5255,4639.8027,1114.1249,1157.1892,4619.6494,1794.0449,1648.1982,4868.068,375.75134,1060.6174,4822.4023,1068.5645
20231205_173925.jpg,B,1548.885,1382.9043,-1097.1405,1588.1106,1290.109,-990.41223,1617.9358,1288.2191,-990.9715,1643.5112,1288.2094,-991.8276,1493.1619,1295.181,-1069.0128,1457.7631,1297.6888,-1068.551,1425.8911,1302.3909,-1069.0873,1656.5016,1330.9009,-217.36656,1362.8654,1351.5035,-563.8827,1597.5203,1480.8158,-775.274,1478.8892,1488.5481,-876.7168,1882.0812,1890.0095,266.28,1148.9194,1766.4736,-788.44073,1943.4119,2303.6245,-631.9351,1714.8884,2070.6562,-1449.3004,1779.7311,1844.8988,-1882.3607,2499.635,2128.7473,-1174.9362,1802.7078,1707.2961,-2147.4233,2657.107,2193.1765,-1278.3232,1808.7678,1666.8933,-2045.949,2657.18,2183.7034,-1228.4291,1789.2635,1737.1869,-1887.0267,2609.5632,2181.24,-1139.2904,1692.1948,3143.8606,157.3645,1231.1376,3128.8792,-153.32094,1657.0453,3999.522,25.857677,1167.3472,3995.7551,189.87936,1651.1442,4684.16,1132.6168,1174.8506,4502.3413,1366.7401,1627.555,4771.461,1206.2426,1102.4745,4760.8696,1457.0332,1676.2484,4956.384,505.73734,1005.4612,4933.399,695.81366
20231205_173929.jpg,B,1553.1625,1494.542,-1163.0476,1614.4951,1395.6097,-1082.5042,1649.351,1394.8076,-1083.2854,1673.8402,1394.1669,-1084.4517,1497.4231,1396.3186,-1116.0059,1461.566,1396.9254,-1115.8073,1431.8464,1398.5023,-1116.5331,1705.3125,1428.1307,-428.76062,1387.0901,1432.3226,-560.3037,1611.5204,1593.2926,-881.27356,1482.9692,1587.2146,-921.8381,1905.824,1976.373,105.20905,1178.4507,1859.2513,-495.97025,1884.7098,2479.2954,-591.6242,1718.6865,2342.0774,-351.68823,1797.0559,1897.4258,-1552.2372,2466.8428,2281.615,412.44223,1848.9343,1736.5128,-1702.037,2626.6248,2332.4373,464.22787,1869.8059,1691.884,-1592.0608,2629.314,2314.242,559.78894,1842.7485,1752.6599,-1530.0258,2565.9304,2320.2666,481.86285,1718.9933,3216.9255,130.60637,1236.3999,3199.4216,-127.47311,1683.4325,4084.1624,-32.971798,1176.1239,4091.8782,249.61923,1695.8389,4704.091,1225.9443,1127.0209,4701.4595,1705.2013,1667.4811,4796.626,1321.1703,1150.9293,4799.588,1820.1516,1739.152,4984.228,617.2034,1049.6575,4972.582,1057.3518
